Industry,Business Name,Longitude,Latitude,Location
Garage,"CARPARK 39TH STREET, LLC",-73.97917874,40.75006709,"(40.75006708753899, -73.97917874144797)"
Garage,SP PLUS CORPORATION,-73.98920934,40.74549846,"(40.74549845759647, -73.9892093441795)"
Garage,QP W. 116TH STREET LLC,-73.94834191,40.80144985,"(40.80144985326281, -73.94834191044643)"
Garage,TODAY PARKING CORP.,-73.92917568,40.86710691,"(40.86710691210205, -73.9291756759866)"
Garage,"KINNEY PARKING SYSTEM, LLC",-73.98036424,40.75658332,"(40.75658332376546, -73.98036423524069)"
Garage,SP PLUS CORPORATION,-73.98511278,40.76363528,"(40.7636352818585, -73.98511278171152)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
Garage,ALERT PARKING LLC,-73.95975398,40.78035565,"(40.780355654151144, -73.95975397503081)"
Garage,SUPERB PARKING LLC,-73.97283255,40.74435943,"(40.74435943257654, -73.97283255206597)"
Garage,"IMPERIAL PARKING (U.S.), LLC",-73.95154558,40.77185204,"(40.77185204293392, -73.95154558242237)"
Garage,WEST SIDE PARKING CORP.,-74.01041184,40.7231562,"(40.72315619692593, -74.01041183695614)"
Garage,SP PLUS CORPORATION,-73.98206689,40.73363749,"(40.73363749446277, -73.98206688512487)"
Garage,"KINNEY PARKING SYSTEM, LLC",-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
Garage,575 FIRST AVE. CORP.,-73.97681707,40.74337494,"(40.74337493821035, -73.9768170688295)"
Garage,"PROPARK AMERICA NEW YORK, LLC",-73.9614891,40.80198473,"(40.801984727411416, -73.96148909506633)"
Garage,150 EAST 61 GARAGE CORP.,-73.96691183,40.76331859,"(40.76331859156702, -73.96691183399781)"
Garage,STANDARD PARKING CORPORATION,-73.97225418,40.78131176,"(40.781311764946494, -73.97225418170498)"
Garage,SP PLUS CORPORATION,-73.99604775,40.75375784,"(40.75375784147327, -73.99604774811701)"
Garage,SOUTH PLAZA GARAGE LLC,-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
Garage,"RIVER HOUSE CAR PARK, LLC",-73.95778008,40.76136135,"(40.76136134990866, -73.95778007602088)"
Garage,SP PLUS CORPORATION,-73.96578621,40.7620447,"(40.762044702110565, -73.96578620556566)"
Garage,V.M.C. PARKING INC.,-73.95506791,40.8059897,"(40.80598970271931, -73.95506790697557)"
Garage,SP PLUS CORPORATION,-73.99527197,40.75045863,"(40.750458626528385, -73.99527196935816)"
Garage,AP 131ST MANAGEMENT LLC,-73.94952055,40.81422432,"(40.814224320719624, -73.94952055422276)"
Garage,SP PLUS CORPORATION,-73.9791654,40.7581037,"(40.75810370182257, -73.97916540049906)"
Garage,WELCOME PARKING LIMITED LIABILITY COMPANY,-73.98512548,40.75525832,"(40.75525832493498, -73.98512548222429)"
Garage,LIBERTY STREET REALTY LLC,-74.00815512,40.70764025,"(40.707640246019025, -74.00815512260252)"
Garage,45 EAST LLC,-73.96991703,40.75139075,"(40.75139075406613, -73.96991703238423)"
Garage,WEST 36TH OPERATING LLC,-73.99336238,40.75382359,"(40.75382359194443, -73.99336237589831)"
Garage,COOPER & 9TH PARKING LLC,-73.9907054,40.73141252,"(40.73141251985872, -73.99070540015911)"
Garage,SHARP PARKING LLC,-73.9712056,40.75122091,"(40.75122090905669, -73.97120560247974)"
Garage,METROPOLITAN PARKING GROUP LLC,-73.93809186,40.84734745,"(40.84734744600274, -73.9380918554162)"
Garage,REX PARKING CORP.,-73.99196755,40.76720413,"(40.76720412768071, -73.99196754714451)"
Garage,QUIK PARK EAST 73RD ST LLC,-73.95181993,40.76690888,"(40.76690888069089, -73.95181993445908)"
Garage,222 WEST 14TH STREET PARKING CORP.,-74.00055933,40.7389143,"(40.73891430473274, -74.00055932654452)"
Garage,LEMAR PARKING CORP.,-73.94097207,40.83568943,"(40.835689432967655, -73.94097206712378)"
Garage,INDOOR PARKING CORP.,-73.92617845,40.86381414,"(40.86381414107794, -73.92617845317197)"
Garage,CHAMPION PARKING 39 LLC,-73.98581896,40.75306536,"(40.75306536028459, -73.9858189622951)"
Garage,"LAUREATE GARAGE, LLC",-73.98117659,40.78138493,"(40.781384930869976, -73.98117658662161)"
Garage,CONVENIENT PARKING LLC,-73.97142923,40.79362992,"(40.793629922734425, -73.97142923182369)"
Garage,BRG CHARLES LLC,-74.00798156,40.73416286,"(40.73416286221032, -74.00798156190001)"
Garage,RIBAR PARKING LLC,-74.00180055,40.73441564,"(40.73441564208277, -74.00180054904705)"
Garage,QUIK PARK CHESAPEAKE LLC,-73.95166344,40.7736197,"(40.773619704306135, -73.95166344074802)"
Garage,HRF OPERATING CORP.,-73.96335333,40.80115917,"(40.80115917245978, -73.96335333011031)"
Garage,"KINNEY PARKING SYSTEM, LLC",-73.97551014,40.76449275,"(40.76449274511101, -73.97551013823026)"
Garage,ACCESS 37 PARKING LLC,-73.99514529,40.75537721,"(40.7553772070415, -73.99514528948617)"
Garage,TOWER 25 PARKING LLC,-73.98008812,40.73842127,"(40.73842127408734, -73.98008812218568)"
Garage,PLATT PARKING LLC,-74.00646355,40.70817284,"(40.70817283755487, -74.006463554382)"
Garage,"DIAMOND 1 PARKING GARAGE, INC.",-73.92917568,40.86710691,"(40.86710691210205, -73.9291756759866)"
Garage,QUIK PARK NASSAU LLC,-74.00620416,40.71140069,"(40.71140069293805, -74.00620415842448)"
Garage,99 JANE STREET PARKING LLC,-74.00846197,40.73815095,"(40.738150954112605, -74.00846197240061)"
Garage,56 LEONARD GARAGE LLC,-74.0062733,40.71789754,"(40.717897538681804, -74.00627330417922)"
Garage,"PARK 139TH, LLC",-73.93767009,40.81528896,"(40.81528896455536, -73.93767008976492)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",-73.9560347,40.78057936,"(40.78057936351833, -73.95603469857129)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.99081169,40.74561937,"(40.74561936554576, -73.99081168576616)"
Garage,PIERCE PARKING LLC,-73.98778212,40.77446908,"(40.77446908483516, -73.98778211868341)"
Garage,IRVING 18TH PARKING LLC,-73.98558455,40.73550168,"(40.735501676296245, -73.98558454766156)"
Garage,CORNELL UNIVERSITY,-73.95485707,40.76534561,"(40.765345608022415, -73.95485706771842)"
Garage,73RD STREET PARKING CORP.,-73.9603884,40.77002743,"(40.77002742574141, -73.9603883991646)"
Garage,QUIK PARK WEST 41ST STREET LLC,-73.99921308,40.7603398,"(40.76033980481337, -73.99921308123197)"
Garage,QUIK PARK TRUFFLES LLC,-73.99348693,40.73503579,"(40.735035786290744, -73.99348693130221)"
Garage,BRICIN PARKING CORP.,-73.96948387,40.75938334,"(40.75938333963376, -73.9694838721553)"
Garage,"PROPARK AMERICA NEW YORK, LLC",-73.94637522,40.80815981,"(40.80815980864494, -73.94637521656907)"
Garage,RAPID EAST 38TH STREET CORP.,-73.98039505,40.7499877,"(40.74998770329827, -73.98039505259884)"
Garage,CONTINENTAL TOWERS PARKING LLC,-73.95469289,40.77319276,"(40.7731927560976, -73.95469288994452)"
Garage,"222 RIVERSIDE MANAGEMENT, LLC",-73.97612732,40.79505002,"(40.79505001669614, -73.97612731573767)"
Garage,375 HUD PARKING LLC,-74.00715104,40.72843461,"(40.7284346132886, -74.00715103790715)"
Garage,ONE PARKING 40TH STREET INC,-73.97471123,40.74840288,"(40.74840287598902, -73.97471122989725)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.98062897,40.76472153,"(40.764721533070926, -73.9806289727248)"
Garage,ENTERPRISE 36TH STREET PARKING LLC,-73.99635091,40.75429582,"(40.75429582170935, -73.99635090509237)"
Garage,115 WEST 25TH STREET PARKING CORP.,-73.9925441,40.74446121,"(40.7444612063763, -73.99254409772298)"
Garage,BENEFICIAL 21 PARKING LLC,-73.98054349,40.73606361,"(40.736063609346914, -73.98054348565344)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",-73.97924736,40.7499381,"(40.74993809677702, -73.97924735572035)"
Garage,HEIGHTS MANAGEMENT 181 LLC,-73.93131019,40.84829053,"(40.84829053067262, -73.9313101890101)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.97758231,40.76431476,"(40.764314758720936, -73.97758230618342)"
Garage,ROYAL 89 PARKING LLC,-73.95224332,40.7806053,"(40.780605302028384, -73.95224332230585)"
Garage,MP EAST 72ND LLC,-73.95313422,40.76660201,"(40.766602011768384, -73.95313421795154)"
Garage,LM SUSIE PARKING LLC,-73.97140035,40.79359972,"(40.79359972354384, -73.97140035260232)"
Garage,NYC EAST MANAGEMENT CORP,-73.96111265,40.760067,"(40.76006700400763, -73.96111265392042)"
Garage,"I. R. PARKING, INC",-73.9925441,40.74446121,"(40.7444612063763, -73.99254409772298)"
Garage,555 WEST GARAGE CORP.,-74.00572038,40.74835336,"(40.748353359866705, -74.00572037538063)"
Garage,EHTE PARKING CORP,-73.96369437,40.75864332,"(40.75864332432004, -73.96369436876499)"
Garage,59-61 WEST 36TH STREET PARKING CORP,-73.98589887,40.75069116,"(40.75069116396184, -73.98589887002298)"
Garage,CHATHAM PARKING SYSTEMS INC.,-73.99993868,40.71319044,"(40.71319044488818, -73.99993867818306)"
Garage,CLARIDGE 87 PARKING LLC,-73.95315051,40.77936231,"(40.779362309055706, -73.95315051224608)"
Garage,COMFORT PARK LLC,-73.99323537,40.72500369,"(40.72500369084976, -73.99323536539522)"
Garage,FRIEND 54 MANAGEMENT LLC,-73.96806235,40.7579502,"(40.75795019772325, -73.96806235032918)"
Garage,NOBLE PARKING LLC,-73.97258914,40.74829809,"(40.74829809008204, -73.97258913839158)"
Garage,"1411 BROADWAY GARAGE, LLC",-73.98706766,40.75371601,"(40.753716012133694, -73.98706766241901)"
Garage,CHAMPION PARKING 61 LLC,-73.95920715,40.7593829,"(40.759382903747536, -73.95920714880465)"
Garage,"SCHNEEWEIS, IRVING &SCHNEEWEIS, MICHEAL",-73.96360191,40.75609068,"(40.756090682302094, -73.96360191333551)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-74.01137718,40.71423289,"(40.71423289205817, -74.01137717859234)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-74.01537482,40.71789119,"(40.7178911934619, -74.01537482460083)"
Garage,QUIK PARK EAST 94TH STREET LLC,-73.94542109,40.78230401,"(40.78230400878754, -73.94542109406304)"
Garage,SP PLUS CORPORATION,-73.9728014,40.75878582,"(40.75878581642611, -73.9728014005628)"
Garage,1065 GARAGE LLC,-73.95652183,40.78109007,"(40.781090069135175, -73.95652182536612)"
Garage,T CARDINAL COOKE HEALTH CARE CENTER,-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
Garage,THE HERTZ CORPORATION,-73.97140035,40.79359972,"(40.79359972354384, -73.97140035260232)"
Garage,205 EAST 38TH STREET PARKING LLC,-73.97600337,40.74813417,"(40.74813416708923, -73.97600337463021)"
Garage,SHARP 22 PARKING LLC,-73.98054686,40.7368788,"(40.73687880155703, -73.98054685606057)"
Garage,QUIK PARK WATER STREET LLC,-74.00737575,40.70500258,"(40.70500258030051, -74.00737574783014)"
Garage,52 WEST 36TH ST. PARKING LLC,-73.98589887,40.75069116,"(40.75069116396184, -73.98589887002298)"
Garage,"OLYMPIA GARAGE, INC.",-74.00627175,40.73972933,"(40.7397293266129, -74.00627175113884)"
Garage,71 ST. GARDEN GARAGE INC.,-73.96065672,40.76806228,"(40.768062283616764, -73.9606567182028)"
Garage,W. 28TH GARAGE PARKING LLC,-73.99459005,40.74776874,"(40.74776874344622, -73.99459005208404)"
Garage,100 ML GARAGE CORP.,-74.00699002,40.7068663,"(40.706866299284606, -74.00699002392852)"
Garage,WATERVIEW GARAGE CORP,-73.9477808,40.77081838,"(40.77081837615128, -73.9477808044466)"
Garage,MANHATTAN PARKING SYSTEM - WEST 58TH. ST. CORP.,-73.96259629,40.7664106,"(40.76641059551194, -73.96259628995493)"
Garage,COLUMBUS 95 PARKING LLC,-73.96770985,40.79262711,"(40.792627114275895, -73.96770984810344)"
Garage,"ALLIANCE IMPALA PARKING, LLC",-73.95371654,40.77021433,"(40.77021432589259, -73.95371653716734)"
Garage,CHELNIK OPERATING LLC,-73.96836676,40.77060629,"(40.770606287747974, -73.9683667645775)"
Garage,117TH STREET CORP.,-73.93887062,40.79834093,"(40.79834093280115, -73.93887062276222)"
Garage,125 CHARLES PARKING LLC,-74.00801765,40.73417384,"(40.73417383871893, -74.00801764623127)"
Garage,MEAT MKT. GARAGE INC.,-74.00725332,40.74000374,"(40.740003744139194, -74.00725332089404)"
Garage,MP 225 LLC,-74.01648738,40.70926974,"(40.709269743589, -74.01648738471427)"
Garage,ENTERPRISE ANN PARKING LLC,-74.00662607,40.71020121,"(40.71020120822082, -74.00662606624425)"
Garage,QP 50 WEST 93RD STREET LLC,-73.96751595,40.79032423,"(40.79032423063705, -73.96751595238567)"
Garage,STOP-PARK GARAGE CORP.,-74.0037669,40.73126187,"(40.73126187183866, -74.00376690228312)"
Garage,REALITY PARKING LLC,-73.98448085,40.76450254,"(40.764502536970305, -73.98448084752273)"
Garage,RAPID MANAGEMENT CORP.,-73.97272691,40.74675557,"(40.74675557397083, -73.97272691441997)"
Garage,WEST 38TH STREET LLC,-73.99246711,40.75505318,"(40.75505318305637, -73.99246711407785)"
Garage,"401 EAST 86TH GARAGE, LLC",-73.94930697,40.77685748,"(40.776857482445486, -73.94930696946905)"
Garage,CHAMPION PARKING 77 LLC,-73.98009309,40.78218347,"(40.78218346662617, -73.98009308985594)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.95985892,40.76200436,"(40.762004362938605, -73.95985891883001)"
Garage,CANDACE PARKING CORP.,-73.96785731,40.79389522,"(40.793895220773955, -73.96785730611923)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.99559394,40.7390844,"(40.73908439642786, -73.99559393900273)"
Garage,WEST 108TH STREET PARKING GARAGE CORPORATION,-73.96583059,40.80218372,"(40.80218371634269, -73.96583059020277)"
Garage,QUIK PARK RIVERSIDE GARAGE LLC,-73.9475644,40.83473746,"(40.83473745887964, -73.94756440326175)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.9614891,40.80198473,"(40.801984727411416, -73.96148909506633)"
Garage,GRAND CAR PARK LLC,-73.97694407,40.75180683,"(40.751806831767645, -73.97694406768352)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.97649646,40.74175273,"(40.74175272557469, -73.97649645790503)"
Garage,20TH STREET ALEMAP LLC,-73.99508135,40.74140644,"(40.741406435433255, -73.9950813509898)"
Garage,"KINNEY PARKING SYSTEM, LLC",-73.97500654,40.78857221,"(40.78857221491443, -73.9750065397202)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.99255582,40.736463,"(40.73646300153797, -73.99255581798758)"
Garage,"PARK IN AUTO SERVICES, INC.",-73.99625532,40.72107059,"(40.721070590460805, -73.99625531928852)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.99222881,40.72485541,"(40.7248554104194, -73.99222880505457)"
Garage,PF PARKING CORP.,-74.00780654,40.71859736,"(40.71859735866955, -74.0078065398467)"
Garage,GEMAT PARKING CORP.,-73.96067524,40.76725808,"(40.767258080865965, -73.96067524375098)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.94351331,40.83908317,"(40.83908316793566, -73.94351330662326)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.93817525,40.84706204,"(40.84706204129148, -73.938175252836)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.95126413,40.76670828,"(40.76670828080455, -73.95126412959159)"
Garage,F & F E. 70 ST. CORP.,-73.96738463,40.77088323,"(40.77088323261442, -73.96738463391779)"
Garage,ONE PARKING 200 PARK INC.,-73.97680249,40.75413984,"(40.754139837954376, -73.97680249424252)"
Garage,UPPER MANHATTAN PARKING LLC,-73.93839408,40.80591612,"(40.805916124771336, -73.9383940807948)"
Garage,A.M.D. LLC,-73.98519814,40.7693965,"(40.76939650442512, -73.98519813889219)"
Garage,12 GARAGE CORP.,-73.96498231,40.75310483,"(40.75310482645917, -73.96498230786719)"
Garage,"SWEETS PARKING I, INC.",-73.97582673,40.75751842,"(40.75751841900017, -73.97582673470141)"
Garage,MANHATTAN PARKING SYSTEM-PARK AVE. CORP.,-73.97513804,40.75556401,"(40.755564013844186, -73.97513803700467)"
Garage,"ONE PARKING STRATHMORE, LLC",-73.9500049,40.77541131,"(40.775411310681285, -73.95000490395303)"
Garage,BARMAX GARAGE CORP.,-73.97955874,40.78196379,"(40.78196379430775, -73.97955874358975)"
Garage,SAFEWAY PARKING CORP.,-73.95063887,40.77741799,"(40.777417987056, -73.95063887095594)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.94627076,40.77646086,"(40.776460864559496, -73.94627076214475)"
Garage,PV PARKING IV CORP,-73.93604534,40.84435734,"(40.844357343797626, -73.9360453418761)"
Garage,440 EAST 81ST STREET LLC,-73.95057343,40.77316087,"(40.77316087053726, -73.95057342856519)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-77.51958437,40.11238534,"(40.11238533659802, -77.51958437167269)"
Garage,MOTT PARK LLC,-73.99440437,40.72415837,"(40.72415836830795, -73.99440436523415)"
Garage,ENTERPRISE 230 PARKING LLC,-73.97913408,40.74285388,"(40.74285387870548, -73.97913408166315)"
Garage,ENTERPRISE 51 PARKING LLC,-73.99663541,40.76694086,"(40.766940863433305, -73.99663540833248)"
Garage,8TH STREET PARKING LLC,-73.99622582,40.73240643,"(40.73240643430964, -73.9962258166025)"
Garage,EDISON 9TH AVENUE PARKING CORPORATION,-73.99805096,40.75324188,"(40.75324188048219, -73.99805095937388)"
Garage,WORLD PARKING GARAGE LLC,-73.98158817,40.76852865,"(40.76852864622802, -73.98158816874908)"
Garage,COMMAND PARKING LLC,-73.98230063,40.76380506,"(40.76380505817002, -73.98230062621843)"
Garage,QUIK PARK COOPER LLC,-73.95138244,40.7777312,"(40.77773120318097, -73.95138243524019)"
Garage,QUIK PARK EAST 88TH STREET LLC,-73.95406321,40.78055115,"(40.780551147140784, -73.95406321206376)"
Garage,SUTTON PLACE GARAGE CORP.,-73.95994415,40.7583429,"(40.75834290421832, -73.95994414642774)"
Garage,ENTERPRISE 60TH STREET LLC,-73.99021596,40.7719222,"(40.77192220002161, -73.9902159597983)"
Garage,"PARK 117TH, LLC",-73.95420539,40.8048256,"(40.80482559994171, -73.95420539322119)"
Garage,520 EAST 81ST STREET GARAGE CORP.,-73.94879046,40.77240803,"(40.77240803345145, -73.94879046263203)"
Garage,ENTERPRISE 87 CORP.,-73.95652183,40.78109007,"(40.781090069135175, -73.95652182536612)"
Garage,ENTERPRISE 61ST LLC,-73.96612463,40.76380693,"(40.763806926948746, -73.96612463160592)"
Garage,FDR DRIVE GARAGE LLC,-73.95824629,40.76048046,"(40.760480457113786, -73.95824628919495)"
Garage,"BAS PARKING, INC.",-73.95306566,40.76655258,"(40.766552578515366, -73.95306566166602)"
Garage,ENTERPRISE 45TH OWNERSHIP CORP.,-73.96991703,40.75139075,"(40.75139075406613, -73.96991703238423)"
Garage,EAST 61ST STREET GARAGE LLC,-73.96033627,40.76056079,"(40.7605607932121, -73.96033627336479)"
Garage,"WORLD TOWER PARKING GARAGE, LLC",-73.94266045,40.8222604,"(40.822260396391535, -73.94266044790054)"
Garage,QUIK PARK WEST 58TH LLC,-73.97697165,40.76597795,"(40.765977951758934, -73.9769716521638)"
Garage,ENTERPRISE 62ND PARKING LLC,-73.96282233,40.76243354,"(40.76243353728483, -73.96282233302324)"
Garage,69 ENTERPRISE PARKING LLC,-73.96082322,40.76731852,"(40.76731851558099, -73.96082322207336)"
Garage,"BRICIN PARKING, CORP.",-73.94938299,40.77184837,"(40.771848368467545, -73.94938298933636)"
Garage,"ELI'S LEASING, INC.",-73.94635475,40.77977655,"(40.77977654573119, -73.94635474528373)"
Garage,ENTERPRISE 38 LLC,-73.99826021,40.75671399,"(40.75671398715479, -73.99826021009176)"
Garage,315 EAST 21ST STREET CO. LLC,-73.98098727,40.73625033,"(40.73625032668124, -73.98098726607365)"
Garage,"OCEAN CAR PARK, LLC",-74.01592726,40.70488369,"(40.70488368980268, -74.01592725890914)"
Garage,"WATERVIEW PARKING, INC.",-73.94372897,40.7763828,"(40.77638279869905, -73.94372897013712)"
Garage,ENTERPRISE 38 LLC,-73.99680199,40.75609364,"(40.756093643499874, -73.9968019927313)"
Garage,355 EAST 71ST STREET GARAGE LLC,-73.95639366,40.76727301,"(40.76727300837825, -73.95639366190568)"
Garage,RL MERCER STREET LLC,-74.00126988,40.72144668,"(40.72144667629038, -74.00126987962265)"
Garage,ENTERPRISE 37 EAST PARKING LLC,-73.97182156,40.74556413,"(40.745564134827085, -73.97182156356341)"
Garage,GARMENT ONE GARAGE LLC,-73.97912944,40.7461613,"(40.74616130150273, -73.97912943681877)"
Garage,301 PARK CORP.,-73.96170262,40.76359145,"(40.763591451944784, -73.96170261902068)"
Garage,167 EAST 77TH ST PARKING SERVICES LLC,-73.95887374,40.77321628,"(40.773216282089976, -73.9588737374361)"
Garage,AZ PARKING CORP,-73.98621337,40.74827033,"(40.748270334370325, -73.98621337110704)"
Garage,PARKING 56 LLC,-73.9756732,40.762813,"(40.7628129973505, -73.97567319925814)"
Garage,"RONEL OPERATING, LLC",-73.99515033,40.73575499,"(40.735754993731696, -73.99515032752892)"
Garage,"FSP 787 SEVENTH, LLC",-73.98262239,40.76195515,"(40.76195515064599, -73.9826223906044)"
Garage,"YORK PARKING, LLC",-73.95216138,40.76900875,"(40.76900874974624, -73.95216138332417)"
Garage,301-63 GARAGE LLC,-73.96236714,40.76305919,"(40.76305919086124, -73.96236714056968)"
Garage,"56-57 HOLDING, LLC",-73.98630673,40.76815876,"(40.76815876369282, -73.9863067278738)"
Garage,CAROLE STORAGE CORPORATION,-73.97159754,40.75466017,"(40.75466017393452, -73.97159754165726)"
Garage,STANDARD PARKING CORPORATION,-73.97856534,40.78323717,"(40.7832371706151, -73.97856533850779)"
Garage,QUIK PARK WARREN GARAGE LLC,-74.01055852,40.71535283,"(40.71535283256093, -74.01055851657418)"
Garage,EAST 61ST STREET GARAGE LLC,-73.95819577,40.76045848,"(40.760458480840946, -73.95819576680775)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK, INC",-73.9957742,40.74169741,"(40.74169740654332, -73.99577420165488)"
Garage,ASPEN 36 LLC,-73.99092318,40.77488658,"(40.77488657521295, -73.99092318376078)"
Garage,"CENTRAL PARKING SYSTEM OF NEW YORK,INC.",-73.97896567,40.76191337,"(40.76191336988628, -73.97896566956)"
Garage,BASIC PARKING CORP.,-73.97186172,40.75302437,"(40.75302436997262, -73.97186171969031)"
Garage,NATIONS 47 PARKING LLC,-73.96975741,40.75319401,"(40.75319401100529, -73.96975740741871)"
Garage,"LPARK 2, LLC",-73.94442964,40.82804712,"(40.828047124480186, -73.94442963713712)"
Garage,56-57 OPERATING CORP.,-73.98678701,40.76749734,"(40.76749733729806, -73.98678700811158)"
Garage,AJAX OPERATING CORP.,-73.99352471,40.75469369,"(40.75469368566714, -73.9935247127901)"
Garage,LAFAYETTE PLACE PARKING LLC,-73.99180613,40.72941442,"(40.72941442162581, -73.99180613225192)"
Garage,EMPIRE 33 PARKING LLC,-73.98628555,40.74828132,"(40.74828132198075, -73.98628555014876)"
Garage,181 PARK CORP.,-73.93131019,40.84829053,"(40.84829053067262, -73.9313101890101)"
Garage,ACCESS PARKING CORP.,-73.99533751,40.74230123,"(40.742301234869934, -73.99533750559834)"
Garage,OLIANTHA GARAGE CORP.,-73.96284825,40.80010504,"(40.800105035646524, -73.96284824782974)"
Garage,ICE HOUSE PARKING CORP.,-74.00748562,40.71985448,"(40.71985447979465, -74.00748561724612)"
Garage,APPLE WEST 11TH STREET GARAGE CORP.,-74.00766059,40.73559565,"(40.73559564536281, -74.00766058782864)"
Garage,COLUMBIA GARAGE LLC,-73.97171768,40.79475533,"(40.79475533301053, -73.97171767566347)"
Garage,TORI OPERATING CORP.,-73.99549239,40.74653639,"(40.74653639008226, -73.99549239496064)"
Garage,SP PLUS CORPORATION,-73.9691575,40.76263028,"(40.76263028423503, -73.96915749859313)"
Garage,211 GARAGE CORP.,-73.98485925,40.73558667,"(40.735586670573056, -73.98485924525741)"
Garage,"KALIMIAN-KASHANI, ROUHOUAH",-73.95063118,40.7731856,"(40.77318559794322, -73.95063117686826)"
Garage,"53-10 ASSOCIATES, LLC",-73.99028531,40.7667319,"(40.76673190268495, -73.99028531353424)"
Garage,THOMPSON ST. PARKING CORP.,-73.99907634,40.72914847,"(40.72914846815636, -73.9990763444435)"
Garage,"POST OFFICE GARAGE, LLC",-73.99608402,40.75078528,"(40.750785281943244, -73.99608401648834)"
Garage,SUPPORT PARKING LLC,-73.96639229,40.7556112,"(40.75561119970559, -73.96639229035979)"
Garage,776 SIXTH AVE PARKING CORP,-73.99134229,40.7448893,"(40.744889303272, -73.99134229210792)"
Garage,201 PEARL PARKING CORP.,-74.00674114,40.7067675,"(40.706767502627876, -74.0067411431161)"
Garage,65 WEST 55TH STREET PARKING CORP,-73.9766841,40.76242071,"(40.76242070816173, -73.97668409550673)"
Garage,159 WEST 53RD PARKING CORP,-73.98126128,40.76271249,"(40.76271248631404, -73.98126128039407)"
Garage,GRACIE PUBLIC PARKING CORP.,-73.947623,40.778671,"(40.77867100042157, -73.94762299637955)"
Garage,444 MANHATTAN PARKING CORP.,-73.95479706,40.80589628,"(40.8058962761949, -73.95479705577826)"
Garage,ELEVEN RIVERSIDE DRIVE GARAGE CORP.,-73.98517387,40.78110006,"(40.78110006202702, -73.98517387215675)"
Garage,220 MADISON GARAGE CORP,-73.98191111,40.74921942,"(40.749219421950585, -73.98191110768474)"
Garage,MANHATTAN AVE. GARAGE CORP.,-73.95525496,40.80715903,"(40.807159028074814, -73.95525495505728)"
Garage,200 EAST PARKING CORP.,-73.96449986,40.76438832,"(40.76438832311424, -73.96449986342687)"
Garage,"FIFTH AVENUE CAR PARK, LLC",-73.94855783,40.79781044,"(40.79781044104941, -73.94855782800633)"
Garage,1050 FIFTH AVENUE PARKING CORP,-73.96033095,40.78162392,"(40.781623921945815, -73.96033094818989)"
Garage,311 PARKING CORP.,-73.98682769,40.76260347,"(40.76260346752565, -73.98682768721685)"
Garage,200 WEST GARAGE CORP.,-73.99509903,40.74634973,"(40.74634973107848, -73.99509903083012)"
Garage,ENTERPRISE 40TH PARKING CORP.,-73.97280564,40.74840793,"(40.74840793133938, -73.97280563756271)"
Garage,"TIMES SQUARE GARAGE, LLC",-73.9846994,40.75597739,"(40.75597739244894, -73.98469940268718)"
Garage,200 BRADHURST GARAGE CORP.,-73.94119784,40.82557253,"(40.82557253312548, -73.94119783727703)"
Garage,"THIRD AVENUE NORTH, LLC",-73.93921209,40.80014989,"(40.80014988909133, -73.93921209004712)"
Garage,MILLENNIUM GARAGE CORP.,-73.95893814,40.780026,"(40.780025998050995, -73.95893813648345)"
Garage,323 WEST 34TH STREET LLC,-73.99432979,40.75256655,"(40.75256654976554, -73.99432979299263)"
